ID,LED,Band_A,Band_B,Band_C,Band_D,Band_E,Band_F,Band_G,Band_H,Band_I,Band_J,Band_K,Band_L,Band_R,Band_S,Band_T,Band_U,Band_V,Band_W,Condition
215,B,0.3420068553013051,0.46767065606359953,1.0765141946705847,0.5672960437451188,1.4836857848165363,2.794018633656098,3.109287611787167,1.1383794438320458,0.3173074101191239,0.31018112211824084,0.16788699517960592,0.24106133459316953,null,null,null,null,null,null,Turning
216,R,0.16115129646685056,0.3191579921450737,0.8841312261519271,0.7244601394583912,2.1916618270460715,3.0223936739105213,3.8412052069041143,1.8289876670783367,0.6541374257920928,0.5389279210818132,0.45769071412472623,0.6862788930906629,null,null,null,null,null,null,Turning
217,G,0.23979367211510114,0.43368422054997324,1.1504669709426458,0.9102599284342963,2.514789081131265,3.406331847929948,4.717109581500531,1.444645728006386,0.4309380866619789,0.31435579622301546,0.31655574252209395,0.260854327,null,null,null,null,null,null,Turning
218,B,0.079958614,0.44140237573760577,0.9966805536336927,0.684871885,2.0317696746544014,2.2524888547995494,2.534191354329325,0.8417399370406875,0.3180569519485807,0.26626796283367044,0.23436250062411734,0.047576985,null,null,null,null,null,null,Turning
219,R,0.054120598650218954,0.4624522220639014,0.7562461302268674,0.5623605204776805,2.001040141924358,3.1838168455736238,4.111144509084783,1.9263397984343071,0.667560907,0.601750606,0.326332615,0.5285056218572456,null,null,null,null,null,null,Turning
220,G,0.20517344294523246,0.36911283677748213,1.0872322765168916,0.7331404938628292,2.716708163770231,3.5820180203829692,4.702544542095765,1.6290343247691117,0.2815669258264634,0.27653041846651344,0.22336051040377036,0.2335512262647899,null,null,null,null,null,null,Turning
221,B,0.20157877079103162,0.47381948412186514,1.0314296365376852,0.6180213560898496,1.412278791,3.0186811670167693,2.7015355642885224,0.8892923354406727,0.3317198451143904,0.12426801317192322,0.1661693714230176,0.2205773773067214,null,null,null,null,null,null,Turning
222,R,0.22775104436334656,0.2025101840409996,1.0233861711493126,0.4327102305980901,1.9924484707949146,3.447857785766582,3.096940719171139,1.5882662572346082,0.6370995899989934,0.37564632340854215,0.1888076059713027,0.34011638644536657,null,null,null,null,null,null,Turning
223,G,0.2482904930161748,0.37009760082552395,0.7546940435128173,0.8205156655752169,2.19511496,4.046332970462652,5.016505781562091,1.369024506136717,0.4569025110601792,0.1569395810353081,0.11824377336259624,0.046980296,null,null,null,null,null,null,Turning
224,B,0.2727859175480478,0.5305400807496704,1.3761929716880752,0.6009090168727188,1.764604711285161,2.0879764427882486,2.233521833079032,1.0735520840545052,0.33776402073186146,0.1745039832329395,0.2598578600058764,0.1232373047961417,null,null,null,null,null,null,Turning
225,R,0.15462730020666338,0.4718207058485945,1.0340644465965838,0.4679702240953328,2.305337851089837,3.209138709555878,4.268060722969204,1.8242605004291481,0.8597590134786512,0.7101169675252504,0.5247834640182424,0.41502779538518453,null,null,null,null,null,null,Turning
226,G,0.2674799541500005,0.6479189519788892,0.8786222952612126,0.9548147614748947,3.0260308681434367,4.604965671017465,5.603487179556608,1.6090846956639224,0.3408816556919487,0.30448631948128657,0.14123798545376498,0.13775920169156708,null,null,null,null,null,null,Turning
227,B,0.4391680773119164,0.20285882364943966,0.7731933105464239,0.5449950922210918,1.7508196015059163,2.8471441232351995,2.821844631239165,0.8375451627746886,0.3155290225056656,0.3150017378913039,0.3562270462820588,0.090843306,null,null,null,null,null,null,Turning
228,R,0.26210876958904655,0.5077449645880449,0.9362682643004374,0.7387676159522091,2.0906266421786643,3.535751930508816,4.1640791500626815,2.026180910220582,0.7362801232644776,0.550558555,0.5194195534681164,0.43563397191722514,null,null,null,null,null,null,Turning
229,G,0.2642813711756972,0.49179360050149706,1.0155982181867513,0.6448191569656354,2.577988122229937,3.6094592216361305,5.121700353816975,1.424571184507434,0.4172551808147198,0.39968625134639796,0.3090281307992793,0.2640034800006096,null,null,null,null,null,null,Turning
230,B,0.28711551506282523,0.5152533985994806,0.8964315883267006,0.6573667420011918,1.885399851896536,2.273795649900472,2.5678347852448584,1.2104880051386342,0.22581223901405192,0.2911305169165016,0.17718514303782207,0.083340514,null,null,null,null,null,null,Turning
231,R,0.19289215694192094,0.4543384122219215,1.0319669370072073,0.8625802899981311,2.096196855440273,3.194331307728693,3.783774653063922,1.8447045407520932,0.6608851750378938,0.5138306799580015,0.4723172343689663,0.4353731231695935,null,null,null,null,null,null,Turning
232,G,0.082130844,0.38307352789607674,0.8332858613212338,0.5286131584672925,2.0615352326034095,3.560034117702098,4.9163826300079805,1.602071911798351,0.35350145460818816,0.25645041998048407,0.21438184776358837,0.1958305785704002,null,null,null,null,null,null,Turning
233,B,0.3720200920271579,0.5250112665799561,1.378131591023109,0.7104627681534469,2.1724019115911513,3.2406167908953347,2.9578959925060064,1.3377141626186098,0.34375335217200853,0.2576433214774147,0.059483896,0.082813196,null,null,null,null,null,null,Turning
234,R,0.20169993621636664,0.354250075,0.7931015000240121,0.5363627081584778,1.9484043517152703,2.380439449999058,3.666168444790292,1.6417561689076627,0.48186089324846415,0.46270097725856546,0.4227637144409422,0.6574111954788217,null,null,null,null,null,null,Turning
235,G,0.26980713970327164,0.5021385363621431,1.0061852290797466,0.9273435317938076,3.430317671392665,4.531329629,5.378672777888642,1.763785764026296,0.42791322800044274,0.2794355901365602,0.3514825342227542,0.15043394118745615,null,null,null,null,null,null,Turning
236,B,0.25899430671153156,0.49578188834697323,1.1989291293161133,0.6907951889080353,2.0813064037898994,2.8032759143759107,3.0362734494364574,0.9548265971457844,0.4471200982304696,0.2536482788199581,0.090233808,0.18160978113110468,null,null,null,null,null,null,Turning
237,R,0.12683076902331467,0.2657318504203109,0.8954176292110072,0.6705998702266405,2.590019169855284,3.4497849973015855,4.393644523518611,1.432060002616279,0.6351607916708094,0.6110356987211901,0.5432578227844048,0.31683240549518077,null,null,null,null,null,null,Turning
238,G,0.2335250581632061,0.4220889534088681,1.1197514793964058,0.6992274438545942,2.830142172877975,4.739416098776764,6.3427431611832175,1.4755629376661274,0.412605173,0.25585098294303277,0.3644292148430888,0.2208782196856311,null,null,null,null,null,null,Turning
239,B,0.3439187866182396,0.6445151001051435,0.8594877317103385,0.8084043530208518,2.1880822660867985,2.7557099853776172,3.569855801126372,1.0402264252539501,0.24025973553396093,0.19524889529247783,0.17217489625088173,0.2506964098822275,null,null,null,null,null,null,Turning
240,R,0.26942292125365847,0.42055714853970266,0.6817776819791401,0.7199048153230602,2.2553467601480848,3.3336228719556193,4.508164455825196,1.5608177419166145,0.6918368689408844,0.38192016497692466,0.509874369,0.6777482226823385,null,null,null,null,null,null,Turning
241,G,0.1365304747558083,0.39122931309115583,0.9204389793142533,0.6913993703205719,2.7088136238276155,4.260529253731439,5.229873362103569,1.3281490470807624,0.42779674948989344,0.35296348169912395,0.21051274737050785,0.2663807988435359,null,null,null,null,null,null,Turning
242,B,0.5526881268789495,0.45123377405355136,1.060855833906096,0.6425266321700523,1.8214917553008796,3.0099783260317614,2.2866700620049945,0.8919739274653933,0.30839379343565804,0.21718888707377815,0.15839291314489376,0.11544810862360981,null,null,null,null,null,null,Turning
243,R,0.19512281536095177,0.2544383832750611,0.8955153517486669,0.36814976094408536,1.8248936399054336,3.517718008071259,3.7128990979654253,1.7823085927168092,0.8222042645511604,0.4549553087573591,0.5114197730509571,0.3507518221431463,null,null,null,null,null,null,Turning
244,G,0.15470566920576598,0.3730501349909245,1.143192997497377,0.7375505763921055,2.777050042382834,4.383083888796229,5.347598158724795,1.5515895320425641,0.24100535581675375,0.14273224805251614,0.27267828604152233,0.16234039612580647,null,null,null,null,null,null,Turning
245,B,0.20312305098546765,0.5910659468991805,1.0010851264707699,0.6931246707429621,1.9159451001822996,2.7596312002125347,2.3454636682573344,1.0872521414698857,0.12422472398751763,0.2845104495124042,0.2895213916300575,0.2156962535077943,null,null,null,null,null,null,Turning
246,R,0.156779129,0.19314057844266472,0.7966538599229351,0.44563555428845253,1.4883978544793357,2.632332660390288,3.512112079004429,1.7412932221400115,0.5244075674717422,0.3581574441056322,0.3970544636868791,0.48585006734610786,null,null,null,null,null,null,Turning
247,G,0.36630833415490344,0.39240262720562336,1.1417094719555043,0.8015162442101289,2.6001477471905488,4.921202890679156,5.557445595,1.538670569991062,0.540609244,0.40541410800307803,0.15659506532784562,0.29603244465331446,null,null,null,null,null,null,Turning
248,B,0.17214511886054115,0.4548182383836543,1.0795507617504978,0.5703627512059565,1.729794986182751,2.6712253426009216,2.2745636743661932,1.0811290310647974,0.21205325134148073,0.15311394385937557,0.22059744024906125,0.2177474325614022,null,null,null,null,null,null,Turning
249,R,0.2540286442840831,0.3581346943324138,0.9196987484932124,0.5686691336375509,1.8857955683304903,3.5524829326861607,4.135454492,2.1168407953086437,0.5912366917315445,0.522395417,0.30229715829510884,0.4862334969535689,null,null,null,null,null,null,Turning
250,G,0.20844237468519558,0.5356527503533803,1.0159932179231412,0.958934991,2.346615827714571,4.5922823190114395,5.074622084159717,1.6029088161624576,0.42857274798908507,0.3035079706104155,0.4904126812573618,0.178315082,null,null,null,null,null,null,Turning
251,B,0.3439333142178534,0.428325762,1.0453420875172132,0.6545195712413381,1.9409205229546669,3.0455186512846546,3.6887103618045396,0.9667481236372741,0.45079516546533305,0.17316533849904522,0.17056131444835423,0.061035351,null,null,null,null,null,null,Turning
252,R,0.2447559761753979,0.30566353192641116,1.0186655019669462,0.6048073173904353,1.9269584891729683,2.8833713792243723,3.6191258673787847,1.526107188663025,0.5389743688258228,0.5999586059861016,0.40172846684847247,0.3689344135180797,null,null,null,null,null,null,Turning
253,G,0.16307760247544864,0.36378169325752097,0.9153061301839017,0.5985655256116822,2.263857167138623,4.801280849026227,4.905434594725274,1.2733290653153657,0.250768276,0.16350003038527683,0.1636953043722924,0.23894489288788878,null,null,null,null,null,null,Turning
254,B,0.17733074257715573,0.4833020461295161,1.0157918911650194,0.5286922690336832,1.6156629833270106,2.266071939924502,2.787397807921363,0.7168188689943825,0.39035685001372905,0.16713409998341344,0.1088088354410752,0.2309295091018965,null,null,null,null,null,null,Turning
255,R,0.21063687313468818,0.27913649074316543,0.9084292893185948,0.8893198807968627,1.6247811140959323,3.5460538694794774,3.6648024957525718,1.7512752946413541,0.679804265,0.47726798596796427,0.4486992664900349,0.5363993385290153,null,null,null,null,null,null,Turning
256,G,0.23133133784273602,0.39607235096589144,0.9603323341181692,0.9579639527975664,2.666701259275086,4.079617706432128,5.678593841577507,1.760107619273453,0.5445608170869182,0.27573375110576936,0.15078973069160445,0.28154370713532234,null,null,null,null,null,null,Turning
257,B,0.33039506425302956,0.5473058549340734,1.1668643694194696,0.6353384501664737,1.8631974945037006,2.5208820950377833,3.481197946498931,0.9908616462557571,0.3789594553159626,0.23719972199508452,0.089448777,0.10852822938932755,null,null,null,null,null,null,Turning
258,R,0.047681586,0.12302245203782651,0.9123583078271036,0.7399813544131995,2.0588762022631233,3.2233196982336856,4.641771386038091,1.7924100776921092,0.5079536860866448,0.5753150394963316,0.5071113124727512,0.5317841969135545,null,null,null,null,null,null,Turning
259,G,0.27901201022375677,0.5286138913990768,0.9335416589559157,0.8941503649419269,2.5043151428297894,4.557536293824234,5.814671565089168,1.6792141705832644,0.6025966858450443,0.32363741175343613,0.18511266190554826,0.3099651747845212,null,null,null,null,null,null,Turning
260,B,0.23031330331351021,0.31961414408580235,0.9325525306333766,0.7273224492818529,1.945351164025507,2.3053553894237155,2.701552486540981,1.0615387149976685,0.3593687507053396,0.19914821015741388,0.21043178468854828,0.2735740698162616,null,null,null,null,null,null,Turning
261,R,0.13568268207523962,0.2756807522246518,0.8296069699764198,0.6143832964721914,1.8423357292426157,2.7265899481967186,4.374664503643521,1.705797014484377,0.598168874,0.47071983853229826,0.4133007806729441,0.43854029825380153,null,null,null,null,null,null,Turning
262,G,0.088750407,0.4490974110413588,0.9034115232552103,0.7155694146311882,2.661468073,4.207456976539363,5.040356211900907,1.0226806237859376,0.3422186843774464,0.308381017,0.360094632,0.2185091565782597,null,null,null,null,null,null,Turning
263,B,0.28552823978876485,0.5225672728744327,0.8863654917208675,0.36453961072391516,1.6546317200603453,2.7031729209565394,3.3178243388985242,0.950600083,0.3328414779255912,0.31348074727055397,0,0.2692983754484331,null,null,null,null,null,null,Turning
264,R,0.21225277953486338,0.4367883252345508,1.000409140063946,0.672515107,2.418559670602018,3.0915734093247957,4.866306969131859,1.8033711825231045,0.6509535669443979,0.540241922,0.721682883,0.31210019494726576,null,null,null,null,null,null,Turning
265,G,0.093356014,0.27293493810281866,0.9387634460752987,0.6133104749104433,3.2950003228237357,4.133312644968956,5.459933546477924,1.7499688545248722,0.41427764680829526,0.3946874642801816,0.2719803457287142,0.19022108646489777,null,null,null,null,null,null,Turning
266,B,0.23908309668872166,0.7494331578439551,1.1274395064520615,0.6649690584832395,2.3414340693724367,3.1139916878117826,3.3721708784420064,0.7504389095660646,0.39369604487299753,0.3161277695520959,0.23199910507831153,0.24367291138544078,null,null,null,null,null,null,Turning
267,R,0.21000903052991896,0.33449599544660547,0.8745039491835613,0.38045050306481903,1.8226613325059522,2.9515792867836774,3.4617815497215054,1.534335915,0.37004874133679316,0.41840722248142864,0.3532604955311228,0.408247496,null,null,null,null,null,null,Turning
268,G,0.3477020233486635,0.33275087918528884,1.209956541178451,0.8183430873557687,2.7344226943671495,4.679131039079728,5.526541737588716,1.7362816440498474,0.28644713345377903,0.2553187631543066,0.12469341521588798,0.2287074662267356,null,null,null,null,null,null,Turning
269,B,0.35806106493756396,0.48135851700981047,1.1349597369854485,0.7677606705644516,1.6470403845560784,3.189957265,2.333196065336894,0.9811037567916159,0.38387809271732115,0.33103531128719843,0.3280948384130006,0.093691311,null,null,null,null,null,null,Turning
270,R,0,0.24023710341673604,0.86992571,0.7074025397185636,2.239410435401131,3.4702930912517407,4.0910160544838385,1.7962681895036032,0.5003439636724978,0.35151501681148584,0.5334981843073281,0.36053733,null,null,null,null,null,null,Turning
271,G,0.14628444666499577,0.48759750335589397,1.0518343276622488,0.6876913497435866,2.5263231221198637,4.934372094564362,6.5115893459323155,1.7319399216135796,0.41026941540980355,0.35414565281823934,0.20713429034244044,0.2991193311364177,null,null,null,null,null,null,Turning
272,B,0.2645595083183836,0.5713913751753591,1.5103131374868801,0.6472786588613779,2.2648499025851354,3.172853401349522,3.242103565766133,1.395573236986415,0.4161124918516522,0.25799158290834323,0.276511133,0.14148402757405942,null,null,null,null,null,null,Turning
273,R,0.2351491066090712,0.3734760428781927,0.9304788947932262,0.43825125582225155,2.062577984,2.955526280770236,3.9554727861998167,1.532454708353515,0.46602788500036824,0.4862511336008891,0.4094662518631713,0.5138742844381835,null,null,null,null,null,null,Turning
274,G,0.21423663895481737,0.3955917803370363,0.9736603112976849,0.9286295407926463,2.330444983,4.353027089498625,5.402760915738122,1.8434605136885358,0.19507637508521716,0.14955136461843427,0.22578317507848072,0.3118732348343493,null,null,null,null,null,null,Turning
275,B,0.22388302,0.5124882923972164,1.2649541315098956,0.72212763,1.8608036112624387,2.5094739187092787,2.817853613360594,0.918672534,0.37610001407182586,0.23049745196535731,0.047184541105761715,0.18191209521272178,null,null,null,null,null,null,Turning
276,R,0.018644517938776424,0.5771016626525156,0.9741389567278179,0.8552740215695938,2.357054368051295,3.749506859307049,4.735070803589727,1.8259415916957937,0.824023847,0.4586022128046587,0.441229501,0.3844037390886297,null,null,null,null,null,null,Turning
277,G,0.049418077612394855,0.555474151,1.1633611742211865,0.9024707035615092,2.743511203352467,5.232180513398386,5.353310036116586,1.6989489250642735,0.6065346347068867,0.34010076482988366,0.24051593119300171,0.24434833594250485,null,null,null,null,null,null,Turning
278,B,0.17796618945177842,0.43646023238284354,1.1789488885487087,0.8012032500690187,2.0202610985061855,2.589617985465633,2.721609237981104,0.8348197860908616,0.22871638725764745,0.081408819,0.1525194219994116,0,null,null,null,null,null,null,Turning
279,R,0.12185643526310751,0.3494535763312501,0.8844475582296975,0.7332730743967054,2.182164265727941,3.219376805175078,4.010841344421859,1.5702950200892396,0.6336721758240861,0.47436857038678565,0.5942278520991844,0.5953038717836329,null,null,null,null,null,null,Turning
280,G,0.18014883172512308,0.4143719243505143,0.9367196660733007,0.7532208734850494,2.3675313094496073,4.793020013836238,4.811176784802511,1.6510507166472554,0.3871177390517037,0.22556713230539077,0.37757367086928767,0.151619273,null,null,null,null,null,null,Turning
281,B,0.22788251535413098,0.4581963639414892,0.7893235383603321,0.6134779536098801,1.378933165207773,1.9882105877330751,2.122776316466503,0.893880689,0.12592384564437495,0.33916830748143123,0.13441141649637153,0.15497473480916465,null,null,null,null,null,null,Turning
282,R,0.1684572526388251,0.2867826324796535,0.7903020868387414,0.6561068443083137,1.925156488566601,2.985095562685273,3.2839308627144947,1.8228962083336786,0.7255209986063064,0.6974171075099744,0.446233656,0.713161523,null,null,null,null,null,null,Turning
283,G,0.22773772592944838,0.551690788,1.1512346611811362,0.9659594217910535,3.0870042778717712,6.041582672012885,6.3562484214348975,2.0063912591266977,0.607331071,0.3670707675281783,0.008761014,0.1796052857702858,null,null,null,null,null,null,Turning
284,B,0.12562952289064747,0.46287672287502196,0.9586413934010126,0.5684641226674015,1.624304612012107,2.6343743765004377,2.3853039075547504,0.836109907,0.2772788021994748,0.4067531453663521,0.37425770804217723,0.3262125036732708,null,null,null,null,null,null,Turning
285,R,0.141367833,0.37473162489616724,0.5629641166516391,0.5900826162182219,1.4814204070274564,3.0144484984029436,3.050975103,1.3521025929350345,0.518899021,0.39215122225338195,0.357077117,0.49553304888378824,null,null,null,null,null,null,Turning
286,G,0.094842458,0.4276542026335991,0.9726244947981424,0.7050574913395422,2.3172742493858682,4.489358563465277,5.254219137778921,1.4888162482786171,0.3695569327824171,0.077108573,0.24915182098460983,0.2364865121821721,null,null,null,null,null,null,Turning
287,B,0.3317913518673684,0.34959211316005173,0.955014511,0.7303383175586272,1.939980434387514,2.9329517285605737,3.6173037457653616,1.0432035974222738,0.2723762701846242,0.1181853423443077,0.16157626829404212,0.274046321,null,null,null,null,null,null,Turning
288,R,0.144875997,0.4437791477157446,0.7831990711274472,0.574570364,2.2406088103896704,3.4471414832027376,3.7838056079621514,1.5751545341089903,0.4722877731419387,0.49596257595373094,0.4747267961069059,0.5925618222229583,null,null,null,null,null,null,Turning
289,G,0.2040331260140115,0.5910458615676484,1.0630138050927482,0.7490621048214537,3.066489685,5.411668255390554,5.642337035358871,1.8147116023670822,0.2504307660822095,0.23684243497197904,0.19727902306848705,0.2094040362488557,null,null,null,null,null,null,Turning
290,B,0.23135003218505887,0.5580982112093004,1.1396957130790217,0.7926890069261457,1.6184720694877666,2.9742625721001352,3.2131293993313297,1.1370132495130736,0.2729821130114528,0.1432853146156674,0.24513641181268495,0.2067455592769123,null,null,null,null,null,null,Turning
291,R,0.1673817186360054,0.4307021315979983,0.8733422044494105,0.8615071024320632,2.3435214490552116,3.668820942555742,3.9104569243810614,1.744236507056286,0.6395176309446428,0.4359306962429835,0.5892335286706587,0.4330956861989989,null,null,null,null,null,null,Turning
292,G,0.063501112,0.4215792767592755,0.8832948507497463,0.6536675249760471,2.1576967176355306,3.865543136011705,4.851461297314936,1.2398027464259957,0.3325741872831037,0.038590933,0.147681235,0.22078806800895726,null,null,null,null,null,null,Turning
293,B,0.12402612249281497,0.33556206061471006,0.9806830056926166,0.7586366079153747,1.5825629321434211,2.631789104757701,2.758049295438718,1.0973080541380809,0.26100900013084016,0.14809930679871694,0.24234354952872003,0.19458784548770025,null,null,null,null,null,null,Turning
294,R,0.12399992237298647,0.5966711929101042,0.9474179979133927,0.9698776110275933,2.3966947012108655,4.095661264521123,4.151745087450148,1.6686908302733927,0.7324793477045496,0.6294129191053718,0.500465597,0.38574582125360307,null,null,null,null,null,null,Turning
295,G,0.2433928729529151,0.2983151500125221,1.0708100341409015,0.5914844678210803,2.442951527260052,4.093783036177152,5.123675737347598,1.5418993625003632,0.3550006592171678,0.1240554365695153,0.18908149060580937,0.2699692149893244,null,null,null,null,null,null,Turning
296,B,0.1421709614970771,0.5940809236329215,1.236890327380526,0.7035938281109325,2.1081864136176467,2.966481804632159,3.468423254304228,1.2726010955519795,0.35334394567078703,0.10024169935829375,0.30760384562578924,0.14880561792926508,null,null,null,null,null,null,Turning
297,R,0.18304851166701538,0.38183172523125525,0.5828304163850064,0.7384226132759673,1.8070575544405567,3.4525881870502255,4.061627470247862,2.105225306871192,0.4197138739377814,0.5402626403108182,0.5235577557912738,0.5091065909318899,null,null,null,null,null,null,Turning
298,G,0.3799930318648322,0.5884251185770767,1.229193999,0.9625681306472547,2.9744793898725304,4.976722476032295,4.991460068685345,1.5641798902238733,0.4159653931731051,0.07781643,0.1886596284179305,0.2993069201027075,null,null,null,null,null,null,Turning
299,B,0.15244826898559533,0.36699438487370784,1.0091297610544563,0.673130566,1.7450650751983752,2.074006266337192,2.507375563,0.7555753457015588,0.229288292,0.2579526679174521,0.2595473153003798,0.28300851116350456,null,null,null,null,null,null,Turning
300,R,0.13101180947766625,0.3377162213468446,0.7942317712384953,0.512387565,2.157722017314757,3.812800011123308,3.6746194154203313,1.7209261753643834,0.6840152083846843,0.24070952111429222,0.4530881541999121,0.2695729518654081,null,null,null,null,null,null,Turning
301,G,0.10259293106819631,0.5494159686630428,0.8831229404438797,0.5847591835454015,2.8063651985780163,4.254454524387688,4.9301347922622725,1.59179252,0.43370809357285045,0.3380883239449374,0.32714252045843395,0.10877036195264868,null,null,null,null,null,null,Turning
302,B,0.3813396007547886,0.5399150603266811,0.9857153984840216,0.5473956103440849,1.751152779,2.3258083501873132,2.8246142758675505,1.1129124405701931,0.2909460010847139,0.30070477718297095,0.3030479080175616,0.1068396496579044,null,null,null,null,null,null,Turning
303,R,0.17894258289383047,0.35837504331548353,1.193333118752475,0.6745745327875234,2.169006217320643,3.0804046938854617,4.074749690134953,1.4700155092024823,0.7284772090368511,0.44260114334850803,0.5761688962779364,0.3808010886401644,null,null,null,null,null,null,Turning
304,G,0.18383748261307442,0.3945504822820695,0.8570966953524328,0.7539502246523074,2.5254096398344186,3.708889728,4.766380022677255,1.2550333848257242,0.34636735366776916,0.2365575339355929,0.16558604037353553,0.27933685611069436,null,null,null,null,null,null,Turning
305,B,0.4261587921770155,0.5148477991407778,1.2166528413958846,0.7235091705523239,1.8509987234899794,2.7768466206826417,2.5822173352918436,1.1673506129768954,0.35008795481063754,0.2217899657338043,0.30270875105148193,0.27307607299572617,null,null,null,null,null,null,Turning
306,R,0.086423968,0.6019078089484668,0.8039669123075592,0.7093094838201693,2.222750609964252,3.836171979272417,4.178762919965388,2.162842356443192,0.5420316928285877,0.7954113396738153,0.5222174938713563,0.2911133018757717,null,null,null,null,null,null,Turning
307,G,0.13633608560093663,0.20306487768877798,1.0774539718739258,0.996945544,2.9468213151060536,5.202184293906823,5.640376211552934,1.3906693686066585,0.37053765038392866,0.27376598492656845,0.15178503633121412,0.006179959,null,null,null,null,null,null,Turning
308,B,0.24781433269204106,0.48109871265749143,0.7893807679709569,0.6062717666182303,2.050512979727441,2.8785396543962833,2.5628917255581447,0.7055900918512746,0.2647715294633901,0.3277234444409405,0.18238894511846507,0.22231529669743622,null,null,null,null,null,null,Turning
309,R,0.2384380637128406,0.37003845592857454,0.6605565138632531,0.6237549299999263,1.9365042055302768,3.1008223853207753,3.571256773601772,1.6986505993627055,0.4052608510308382,0.5563529848077249,0.4949767550514017,0.42884681206458003,null,null,null,null,null,null,Turning
310,G,0.24888276579598081,0.49077996458497514,1.1843827283685182,0.9901007784903877,2.516711137066766,5.351050808755068,5.631581963552232,1.9544949969457994,0.33328776218556205,0.059861243551854425,0.32429669925508503,0.18305571445732663,null,null,null,null,null,null,Turning
311,B,0.2414277516088751,0.2576705852099499,1.0321376266161286,0.6177274954197166,1.8695230540349541,2.492196335660944,2.559325550883745,1.0305519434016641,0.35457029380962046,0.098764509,0.42260656510027933,0.301721429,null,null,null,null,null,null,Turning
312,R,0.19226350631428957,0.5007220913790592,0.8806150693584516,0.6273199043084264,2.6839036268607623,3.2480268399879466,4.786050900139261,1.6774904127662755,0.6756911821393361,0.547720403,0.5496309093283778,0.5177048053503033,null,null,null,null,null,null,Turning
313,G,0.16172023371480979,0.5190619669533089,1.0898598602885237,0.7420585234857813,3.336070041177373,5.048096337245632,5.467584434076147,1.5049091079710868,0.36984215000790144,0.39723893591961335,0.26828368248144197,0.20554739770164782,null,null,null,null,null,null,Turning
314,B,0.29420316028691207,0.6012729818265704,1.0838114741143516,0.8325659576202835,2.0781478354029983,2.193243765042561,2.893617307398308,0.9509926541244437,0.36863809035586853,0.2520438262500528,0.098397738,0.025534627598482986,null,null,null,null,null,null,Turning
315,R,0.1583225769451236,0.24070060705236912,1.0607276250824598,0.6995790794991308,2.2806459661010434,3.759824559928391,4.286351944,1.7889557633875974,0.43639787783882017,0.4064090028094448,0.4086191850356087,0.39566390804809276,null,null,null,null,null,null,Turning
316,G,0.092156154,0.2887511608644738,0.804445601,0.6263907317600644,2.7021076903401693,4.275332538860065,4.799431946747238,1.3623058325187671,0.3686208208972704,0.2892491874928548,0.2859633628138747,0.085213775,null,null,null,null,null,null,Turning
317,B,0.3433813959552269,0.4043882442051235,1.010742634699518,0.436029973,1.830369999133985,2.4753152613874936,2.497557162,1.106982972278438,0.28248742812319677,0.20843684473263144,0.1267537236538369,0.14807961689446894,null,null,null,null,null,null,Turning
318,R,0.072202607,0.4918688302979654,1.0103138315648956,0.6387709496416698,2.287860224906776,3.478589502624689,5.080266230649955,2.3097550466737493,0.5271677913042869,0.5636281122906676,0.3642643437744918,0.5245414239537944,null,null,null,null,null,null,Turning
319,G,0.21736825605617632,0.33775536346126334,1.0608353721562487,0.6486199300302233,2.392460110216349,4.061701040847972,4.718697549032792,1.7749197272917367,0.2858211949725388,0.2577660875430261,0.2267997031764792,0.30557258247052493,null,null,null,null,null,null,Turning
320,B,0.41026493481394405,0.5056273990476238,0.9309676366601701,0.6323069077880564,1.8054749023344707,2.3996506080450577,2.340725178156796,0.9156076188870872,0.2817153672318502,0.20956089361270433,0.0645768,0.1685188665489001,null,null,null,null,null,null,Turning
321,R,0.3204355736493485,0.3657205499104929,1.0580788507237275,0.7335996514440658,2.0691713777117644,3.458408474234899,3.872266133696568,1.7655377670435244,0.5715658825838289,0.6440818034971084,0.6939638665185379,0.36834335922129186,null,null,null,null,null,null,Turning
322,G,0.13132446457597727,0.371539802,0.7218813128006261,0.6042455634475146,2.1444317825079136,3.9633609696816676,4.3331266580608245,1.3617128064755477,0.21505342932539231,0.20463382164244698,0.12390138209631132,0.13444099433056508,null,null,null,null,null,null,Turning
323,B,0.28249775273024175,0.6151402806236869,1.2000089297190488,0.707055516,1.807456296534285,2.509963500266284,2.417081103477271,1.024435844732721,0.27350692346078126,0.22803327844479548,0.23069391793416896,0.085607059,null,null,null,null,null,null,Turning
324,R,0.17150942483411685,0.24042997257619977,0.6758421931761281,0.6764072409972783,1.609889821134517,2.796551790291844,3.2476004807915464,1.5705354327414391,0.4682890645680276,0.47085502237192634,0.5023447848209123,0.5617887556638977,null,null,null,null,null,null,Turning
325,G,0.32450356575351946,0.4072927875348686,0.9703224711228968,0.7029515702660192,2.599747387336942,3.798482569801999,5.284380594504992,2.0147011708362177,0.47239106196813396,0.2511697981717019,0.080815389,0.16615689307023518,null,null,null,null,null,null,Turning
326,B,0.3086015838649574,0.6280945719823249,1.1993115058243908,0.7146153479247712,1.6021422640185095,2.4474345273752918,2.603708327796365,0.9914074237842689,0.4550124146068071,0.2501695605704312,0.1863925083416715,0.2783796727458719,null,null,null,null,null,null,Turning
